trial_id,timestamp,robot_x,robot_y,robot_theta,robot_v,robot_omega,energy_cumulative,clearance,obstacle_density,method,environment
sim_PIEC_001,4.979,0.5245658269737041,-0.04314983560450663,-0.44185976584086384,0.2265944493952062,-0.10214454295283415,0.15865959391958678,2.7606041431427,0.0,PIEC,corridor
sim_PIEC_001,5.029,0.5364970469596528,-0.04813369906867781,-0.4485914338103508,0.21334027324292099,-0.11577206848093963,0.16268593779570398,2.7853026390075684,0.0,PIEC,corridor
sim_PIEC_001,5.079,0.5442331700606055,-0.051126865990482995,-0.45386144205450635,0.2016538010591024,-0.13211019779846325,0.16532382087463596,2.7853026390075684,0.0,PIEC,corridor
sim_PIEC_001,5.129,0.5547336110197746,-0.05539589279289563,-0.4620320683744347,0.1838881126439514,-0.14026252837476436,0.1688721936297125,2.8068642616271973,0.0,PIEC,corridor
sim_PIEC_001,5.179,0.5615779464185197,-0.05825210640087435,-0.46697627292193106,0.1906141940107359,-0.10459963117791062,0.171086914618757,2.8068642616271973,0.0,PIEC,corridor
sim_PIEC_001,5.229,0.5715956611129541,-0.06252884926294491,-0.4749005733469405,0.17898119873478993,-0.1426315245345768,0.17438528979617413,2.830725908279419,0.0,PIEC,corridor
sim_PIEC_001,5.279,0.5785512105449304,-0.06580062536173199,-0.4785430619246693,0.19818693620570774,-0.09267533550880347,0.17649002067566533,2.830725908279419,0.0,PIEC,corridor
sim_PIEC_001,5.329,0.5892365627355695,-0.07081978761757418,-0.485538455168549,0.2057340842652458,-0.0858358104149604,0.18007067090901532,2.830725908279419,0.0,PIEC,corridor
sim_PIEC_001,5.379,0.5963526564554021,-0.0743370513802717,-0.4904445020787848,0.19906230962296975,-0.10315128687313883,0.18248862454652057,2.843461513519287,0.0,PIEC,corridor
sim_PIEC_001,5.429,0.6069059559217823,-0.0794973256829186,-0.49757457710070835,0.1861834186586132,-0.14411867333964565,0.18597946671583537,2.843461513519287,0.0,PIEC,corridor
sim_PIEC_001,5.479,0.6136379160944847,-0.08275823596922742,-0.5029522507696539,0.1885439552916461,-0.1311629746950731,0.188243235515608,2.8619418144226074,0.0,PIEC,corridor
sim_PIEC_001,5.529,0.6242133976152522,-0.08796587469494127,-0.5096044014516373,0.2007540487692515,-0.1039418087385687,0.19175064066602657,2.8830435276031494,0.0,PIEC,corridor
sim_PIEC_001,5.579,0.6311184200864688,-0.09127187417040397,-0.5145717847482404,0.1956456927228564,-0.11046931964811585,0.19402802839795613,2.8830435276031494,0.0,PIEC,corridor
sim_PIEC_001,5.629,0.6418666627178767,-0.09700197540692646,-0.5210088750638552,0.19589980708229143,-0.1332171145261137,0.19767120244826747,2.8830435276031494,0.0,PIEC,corridor
sim_PIEC_001,5.679,0.6488705136698121,-0.10080784739294205,-0.5256449644051625,0.19873854422157977,-0.11752038990603045,0.20007285178024456,2.89607834815979,0.0,PIEC,corridor
sim_PIEC_001,5.729,0.6593890762450706,-0.10622420691468758,-0.5328255797190485,0.2025096726242607,-0.10635315170864904,0.2036194334156165,2.9126620292663574,0.0,PIEC,corridor
sim_PIEC_001,5.779,0.666468453416674,-0.11004593679804323,-0.5370741526568329,0.1986716931230056,-0.10737230773002247,0.20596492890056764,2.9126620292663574,0.0,PIEC,corridor
sim_PIEC_001,5.829,0.6772698871055853,-0.11609351532753628,-0.542909747401464,0.20736534816083982,-0.09550270101142738,0.20959297143292754,2.937016487121582,0.0,PIEC,corridor
sim_PIEC_001,5.879,0.6844256201218183,-0.12012160868730531,-0.547172650410422,0.19756354039043603,-0.10765757675907228,0.21199740881075974,2.937016487121582,0.0,PIEC,corridor
sim_PIEC_001,5.929,0.6949099893669087,-0.1260877103412498,-0.5541910909204725,0.20721779549151317,-0.10485245138653837,0.21563118747106017,2.951941728591919,0.0,PIEC,corridor
sim_PIEC_001,5.979,0.7021521339551434,-0.13024114911231835,-0.557820458295593,0.20602404596489265,-0.0914180574978043,0.21802772810636875,2.951941728591919,0.0,PIEC,corridor
sim_PIEC_001,6.029,0.7128098067352742,-0.13648184734110974,-0.5630907413474309,0.2035029658953012,-0.08953201903836898,0.22149806892303378,2.9639947414398193,0.0,PIEC,corridor
sim_PIEC_001,6.079,0.7196629967171164,-0.14048381423208958,-0.5672288052243024,0.20560032312385834,-0.10202911645891562,0.2238386867663238,2.9639947414398193,0.0,PIEC,corridor
sim_PIEC_001,6.129,0.7303060097538129,-0.14694705571139194,-0.5729282239117042,0.20172173113564998,-0.09051221297909363,0.22744370326465801,2.986185073852539,0.0,PIEC,corridor
sim_PIEC_001,6.179,0.7373562625149768,-0.15127127482000657,-0.576771644224823,0.2097508535584964,-0.09934208452270692,0.22989325252491682,2.986185073852539,0.0,PIEC,corridor
sim_PIEC_001,6.229,0.7487820226148477,-0.15841914947397423,-0.5817769505077862,0.22522586949924311,-0.08054421049669715,0.2339941471309722,3.003537654876709,0.0,PIEC,corridor
sim_PIEC_001,6.279,0.7564104147548846,-0.16334481144900406,-0.5850917341361512,0.22188168149594073,-0.08927784010223605,0.2367691998712946,3.003537654876709,0.0,PIEC,corridor
sim_PIEC_001,6.329,0.7679550786946454,-0.17076138552316814,-0.5908851110642176,0.23355309844112085,-0.09261062833075648,0.24110256505433328,3.0276010036468506,0.0,PIEC,corridor
